Id,Name,Painter,Description,Year_early,Year_late,Materials,Colors,Image
SK-A-1321,"Italiaans landschap","Timotheus de Graef","Italiaans landschap met reizigers te voet, te paard en met wagen, op een weg langs een water.",1682,1718,"doek,olieverf","#948E64, #51482D, #B0964C, #2B281C, #AFA77A, #786C47",http://lh6.ggpht.com/9k6WhHTgDpyVTztRacmsGIwVgnrhewV-IP2z29QEZ8kmNWe3m-HE3pIlpfQn53iSRlNzSdut8bENeT0qYS1xckjUcbk=s0
SK-A-1816,"Berglandschap met ruïne","Louwrens Hanedoes","Berglandschap met links de ruïne van een klooster of een kasteel. Op de heuvel bevinden zich enkele figuren. Rechts een vergezicht over heuvels.",1849,1849,"doek,olieverf","#DCD4BB, #C2B188, #A8905C, #786647, #56462E, #3A2C16",http://lh3.googleusercontent.com/kw4bQzNo8sIsDIqXuhS0WDlbYmVSDCfneW_Ykp6Im3l1kJNLQLr1blIF1ERnH-ER7mx4hBkh4skIcnd20sd13zuGCeWk=s0
SK-A-833,"Zinnebeeldige voorstelling van het muntwezen","Romeyn de Hooghe","Allegorische voorstelling van het muntwezen. In het midden zit op een troon de vrouwelijke personificatie van het muntwezen of geld, gekleed in Oosterse dracht met ontblote borsten en een zilveren hoorn gevuld met gouden munten op haar schoot. Links Mercurius met twee slaven, op de achtergrond mijnbouw en smeltovens voor goud en zilver. Rechts twee smeden of muntmakers. Met haar voeten vertreedt de personificatie een aantal symbolische voorwerpen: masker, slang en beurs. Links een haan voor een obelisk met Hebreeuwse letters en bekroond door een portretbuste. Op een tafel naast de personificatie staat een weegschaal in een zwart houten kastje.",1670,1708,"doek,olieverf","",http://lh5.ggpht.com/HPhu-GzDudDXZ3229VXar7rqJG_Vk2p_2HxFjGOqHMDQYoJJn8wXtqG6jPSFsDhhHOgcLprwBkhgC3t_7svUPmkM0Q=s0
SK-A-2033,"Man van het eiland Patmos","Jean Baptiste Vanmour","Een man van het eiland Patmos. Staande, ten voeten uit, bij de kade.",1700,1737,"doek,olieverf","#473523, #0C0B08, #33200F, #A7A293, #67685F, #7B8179, #554B39",http://lh3.googleusercontent.com/YhTdMs7Jc8QqH3nYN8dfd5NfIZfPXsFvp6HeJZwnT4Ha0o_4Gg1VuBQO2Zvax23MhP6Pd4vAtgeu0uAHb--0cpTvqIJo=s0
SK-A-4848,"De mislukte aanslag op Antwerpen door prins Maurits, 17 mei 1605","anoniem","De mislukte aanslag op Antwerpen door prins Maurits, 17 mei 1605. Gevecht op de Blokkersdijk tussen de Spaanse troepen en de watergeuzen die aan land trachten te komen. Links de vloot van de geuzen op de Schelde, in de verte het profiel van de stad Antwerpen.",1605,1699,"hout,olieverf","#060402, #BDB795, #948A69, #6F6642, #554C2F, #332C11",http://lh6.ggpht.com/1HmvOglZDQTwd8c_GSTJokZ8FeDcyBNr8vaWlvcafJNiBrFgM0x1p_skz5Wr-12vFrqAOmWOGuDj40bv01xULOjksCQ=s0
SK-A-1466,"Stilleven met vissen","Isaac van Duynen","Stilleven met vissen. Op een stenen plint liggen deels in een mand: kabeljauwen, moten zalm, oesters en mosselen, een krab en een paar platvissen.",1645,1681,"doek,olieverf","#1E1A12, #503A25, #695B3F, #917B56, #A09877, #884E2E, #B6AE8B",http://lh3.googleusercontent.com/XtffL3gV4RYi4TTFBDf07weOa6H8iaTp3dhKbjjR0myUCBiDy2wdmmiksRIKlfbSA8Fti0nLvCmVR2lJ6iZEscFk61ea=s0
SK-A-4673,"De dochter van de farao vindt Mozes in het biezen mandje","Moyses van Wtenbrouck","Farao's dochter vindt Mozes in het biezen mandje. Landschap met een groep naakte en halfnaakte vrouwen badend aan de oever van de Nijl. Bij de waterkant staat een beeld van een hond (een sfinx?), rechts op de achtergrond enkele ruïnes.",1625,1627,"paneel,olieverf","#57402B, #A9A595, #7D5D38, #1C252B, #8F8063, #E8D9C0, #385360",http://lh3.googleusercontent.com/nbFyVXFKW_4NS25C-DCLvplNEpGqCeb-E3Ls30SKlT8k8wa4D_flIeX-r04mIm8Glgv1OHfKaP_V_PlvNucJBQ6MYw=s0
SK-C-299,"Een boer met zijn vrouw en kind voor de boerderij","David Teniers (II)","Een boer met zijn vrouw en kind voor de boerderij. De man heeft een spade in de hand en wijst naar rechts. De vrouw zit met een kind op schoot naast een stapel grote kruiken en koperen pannen en ketels en een vat gevuld met groenten (kolen, wortels en artisjokken). Rechts staat een kruiwagen.",1640,1670,"doek,olieverf","#564228, #221C10, #837753, #ACA88D, #818E89, #C7C8B2, #985942",http://lh3.googleusercontent.com/sVKxmL0_FrjvXZ6A36aZvm2gutMGHJphOeFtc3SwzE6Tdg2xlomg5FTGlq8qSYFN50ihWxaGxgvPYfASmOzoZ0JLUOKA=s0
SK-A-3542,"Het Rokin te Amsterdam","George Hendrik Breitner","Het Rokin te Amsterdam met aan de overzijde de Langebrugsteeg. Straatgezicht met een kar getrokken door twee paarden, links twee vrouwen.",1923,1923,"paneel,olieverf","#F5EED2, #DFD5B1, #CCBE8F, #AB9D73, #3F3933, #807051",http://lh3.ggpht.com/QMX-5rsZ8S8_fSCCce_vsX650XLnKmuiVRK12ig6vNdjv1KqdHanb-Ijxflc-U3HcIFPXFuNb_boJk-6hujRlcZ4Xn7J=s0
SK-A-1716,"Het gevecht van Michiel Adriaensz de Ruyter tegen de hertog van York op de 'Royal Prince' tijdens de zeeslag bij Solebay, 7 juni 1672: episode uit de Derde Engelse Zeeoorlog (1672-74)","Willem van de Velde (II)","Het gevecht van Michiel Adriaensz de Ruyter tegen de hertog van York op de 'Royal Prince' tijdens de zeeslag bij Solebay, 7 juni 1672: episode uit de Derde Engelse Zeeoorlog (1672-74). In het midden vaart het Engelse schip, zonder het bovendeel van de mast. Rond dit schip zeilen enkele kleine schepen.",1691,1691,"doek,olieverf","#827D6D, #5D5C54, #5A4D37, #382F1E, #9F9579, #1E1A11",http://lh3.googleusercontent.com/EdwB15qFsBNK7p2weh0fg5cw-kXjoIn-yKIgrSUTom_scojIyB4dSCiGrNzC1QSJU5cTFrC7ebJ4dGSefKI70OCleA=s0
SK-A-663,"Pieter Meijer (1718-81). Uitgever en boekverkoper te Amsterdam","Hendrik Pothoven","Portret van Pieter Meijer (1718-81), uitgever en boekverkoper te Amsterdam. Ten halven lijve, pen in de rechterhand, schrijvend aan een tafel waarop enkele boeken staan.",1750,1781,"doek,olieverf","#1B1306, #312B11, #4E3E19, #635838, #80754F, #958765, #AC9775",http://lh4.ggpht.com/J0gBg4h5sZIHyd0qrMIAe7Ehz2COOKAGyt_j8GBpVmh1gQ3bGKXJ--pXb48wGC2to-BsQ7remSJKrPYhtuULNN0MOMw=s0
SK-A-2292,"In het weeshuis te Katwijk-Binnen","David Adolph Constant Artz","In het weeshuis te Katwijk-Binnen. Interieur met weesmeisjes aan het handwerken aan een tafel bij het raam. Aan de muur een klok.",1870,1890,"olieverf,doek","#534623, #17150C, #8E7536, #A5985A, #C7C086, #E4DCA5, #DEBE3F",http://lh5.ggpht.com/FO5BxpKat9rzAx3UG1ZsilBW92LXUIOPbbC0bg4TeQT2I9CnpZvN2Hx5h7yWej-wQZAj9x_qQI2mGcLk2vA022ERsSE=s0
SK-A-2137,"Mevr Brak-Haskenhoff","Cornelis Kruseman","Portret van mevr. Brak-Haskenhoff. Ten halven lijve, zittend met de handen gevouwen in de schoot.",1818,1818,"doek,olieverf","#2C281D, #8A7C5B, #D7C69A, #EEE5BC, #B7A680, #6F553A",http://lh5.ggpht.com/dR7cloer2GGKrVTV-O6Kbm8Yleyn0erU6zut53mImThyDLzsUhdFnUPxRStc7jLMMKlvx5OIbRA9lSZBWh0JDSCGS3Y=s0
SK-A-466,"Venus door Amor gekust","Adriaen van der Werff","Venus door Amor gekust. Venus ligt languit naakt op een bed. Amor staat op haar schoot en kust haar op de wang.",1700,1725,"paneel,olieverf","#1A2116, #43432D, #706443, #B6A87C, #D3C69A, #9C9068, #867B58",http://lh6.ggpht.com/fDERMV345CDOg3D1rh_j19o_2MKX3N6gVOgkEz9hd6CrVIOrnli8LG7ci_ef5w-ldDALv6KoJS0jzrcs994zmNZuuCk=s0
SK-A-4765,"Portret van Maria Overrijn van Schoterbosch (1599/1600-1638)","Cornelis van der Voort","Portret van Maria Overrijn van Schoterbosch (1599/1600-1638), echtgenote van Dirck Corver. Kniestuk, staande naar links, een waaier in de rechterhand. Pendant van SK-A-4764.",1622,1622,"paneel,olieverf","#110E0B, #76674F, #BBA37F, #3B3123, #574630, #9C8460, #C9BEA1",http://lh3.ggpht.com/FqgzoEg7HTZDBGCO-iHXoUYV0oXWTqn16h6uayiALFaMORXR7DDXp3wIWE4Kp2F0vo0w1B_UFgrWUg7yWbf82Nqo6eY=s0
SK-A-2830,"Een straat in het oude deel van Batavia","Jan Weissenbruch","Een straatje in het oude gedeelte van Batavia, op straat en leunend tegen de muren enkele inlanders.",1860,1880,"paneel,olieverf","",http://lh3.ggpht.com/U-sZz6m94v3Mv4WfOhZY6qV2qRudH6kZXnVRsAK2kI4olw39WW89fOsDWM4_-yWPVMppeYMhVKR2fjwfITNabXej3TM=s0
SK-A-1729,"Stilleven met oosterse muilen","August Allebé","Stilleven met Indische muilen, een pijp, een ketting met munten en een fles.",1873,1873,"doek,olieverf","#2F271A, #C8C5BC, #B3A888, #968C6D, #7B7152, #645438",http://lh4.ggpht.com/nSEGll1XFIPWEVOyrdDaa3EFzj_NyyBeTnxWcQSLYnHJ0KAUuXsU7xDX3a6swMZXPy1sQfhRXYsqcq_pFGMtB-n88bI=s0
SK-A-2200,"Margaretha Verkolje. Echtgenote van Reinier Couturier","Jan Verkolje (I)","Portret van Margaretha Verkolje, echtgenote van Reinier Couturier. Buste in ovaal, naar links.",1682,1682,"paneel,olieverf","#1B1710, #967E56, #AB9468, #826A47, #43321E, #644D30",http://lh3.googleusercontent.com/EdMwcZe4SqDkYndlVzx2VBDd7SMAi8oJqNmZ9K4fUREaVuLNFB0eZRZbzlp1t-3MUHRRFIj9y3PWzJwZ9udvIrorENE=s0
SK-A-3057,"Portret van een vrouw","Willem Uppink","Portret van een vrouw zittend aan een tafel met een boek in de handen. Op tafel staat een koffie- of theeservies, rechts een ladenkast met bovenop een bloemstuk en een opgezette vogel onder een glazen stolp.",1833,1833,"paneel,olieverf","",http://lh3.googleusercontent.com/x-uYr0RnOL52yNsGeiWOOak7BK6Tu5s6G6nWA4K8gq807orDFY15HQdWuaLTpPdf3GlBZObw01YtXgX54CdgSEb5YAFe=s0
SK-C-407,"Officieren en andere schutters van wijk XI in Amsterdam, onder leiding van kapitein Geurt Dircksz van Beuningen en luitenant Pieter Martensz Hoeffijser","Jan Tengnagel","Schuttersstuk met de maaltijd van de zeventien schutters van de Handboogdoelen onder leiding van kapitein Geurt Dircksz van Beuningen en luitenant Pieter Martensz Hoeffijser, Amsterdam, 1613. In het midden tussen de schutters is een gedekte tafel zichtbaar waarop enkele borden met etenswaren (brood, pastei, olijven) staan en een roemer in een bekerschroef. Sommige van de schutters hebben een glas of een wijnkan in de hand. Voorgesteld zijn van links naar rechts (bovenste rij): Hans van der Voort, Jan Cornelisz Meulen, Gerrit Martsz Conijnenburgh, Willem Kik, Heindrik Hogendorp, Cornelis Gerritsz, Laurens Laurensz van Baalen, Cosmo de Moucheron en Pierre de Nimay; (onderste rij): vaandrig Klaas Bisschop, kapitein Geurt Dircksz van Beuningen, luitenant Pieter Martensz Hoeffijser , Laurens Jansz van Lier, Heindrick Sybrantsz Voet, Adriaen van Nieulandt, sergeant Jan Tengnagel en Aert Keyser.",1613,1613,"doek,olieverf","#262018, #594A30, #92825F, #88642E, #B3A47E, #C2BDA3, #DED9BC",http://lh4.ggpht.com/HHfyg4e-8Ok0YEuXEwGNeCQgBX4VL_DrrSmui6OLpgekpsYjfU6cMGT9wxa7gvfEIT8G2aNIKi-5-zYPRzX0fu5Xbgs=s0
SK-A-2257,"Hondenkop","Nicolas Toussaint Charlet","Hondenkop. Kop van een hond, profiel naar links.",1820,1845,"doek,olieverf","",http://lh4.ggpht.com/LkCCpOeEAZyk9m80BO3uh87ZqCWivpXXQaD5lQgQg7Q0WQPGsyTgWRQgWTuw-hx7NzABd6LPplk5qhGB47c2Sznt-Ys=s0
SK-A-55,"Boerenherberg","Richard Brakenburg","Interieur van een herberg met drinkende, zingende en rokende boeren.",1660,1702,"paneel,olieverf","#20160D, #4A321D, #715631, #84481A, #A26328, #927346",http://lh3.googleusercontent.com/pe0r4wzGFhL9ucgIBXM3wFDdQ2OYk6kzmZ1RKGIUMH1xocl8CkR08qRSTFMhPmaNRPJq5yCi4uswYXFz8IdWuajAOQ=s0
SK-A-2978,"Huzaren","George Hendrik Breitner","Studie van drie huzaren, te paard, op de heide.",1880,1890,"doek,olieverf","#928E7E, #F0EACA, #D1C599, #87714E, #443E30, #B9A371",http://lh5.ggpht.com/8Qsbbk_k9ekj6977FMklPI6XMoycUJAUwrFxys-SlLZjCIes8Q8r-f7RRwYWL0gCf1KM-TPKSkWJR3ryBBvKGqLQaNk=s0
SK-A-2558,"De halteplaats","Pieter Bout","Bij een halteplaats, een soort grot in de heuvelwand, kunnen reizigers en paarden rusten. Het pissende paard op de voorgrond wordt gevoerd. Links twee honden",1670,1719,"paneel,olieverf","#836843, #534028, #272012, #B6A56A, #9E8D5B, #D5C785, #B96B4E",http://lh4.ggpht.com/ByM_OV462e9qQQhxPd1cOnrlHyk1AP4_lte0A_PlgA_7HdUqMZQhfekwUTOzYjCf7S-M9xCn_gwls-x8kk1-AG1ETQ=s0
SK-A-2349,"Duinlandschap met rustende jagers","Jan Wijnants","Duinlandschap met rustende jagers. Enkele jagers met paarden en honden rusten langs de kant van een zandweg. Een hond drinkt uit een plas.",1655,1684,"doek,olieverf","#786C43, #514529, #312917, #8D865E, #A9945A, #A4823D, #A59C79",http://lh3.googleusercontent.com/zkMNUjaUk0mhHAIEu-s08g0IKvgkDerczpdo7Z3UUx3li-Bd9AtJbKsaEIuYQlX1B-F8A7DLTrIdlVVyJv8W-WG53fM=s0
SK-A-1320,"Schaatsenrijden in een dorp","Hendrick Avercamp","IJsvermaak bij een dorp. Dorpsgezicht in de winter met vele figuren die op het ijs schaatsen, spelen en kolven. Links zijn twee personen door het ijs gezakt. In de verte een ophaalbrug en een molen.",1610,1610,"paneel,olieverf","",http://lh3.googleusercontent.com/Slr3HzD7S-0xs0qWYVD0IJBUuq9lAPuivcOByGpz9nMvI5R6Phe2pldRFgdbPiXzTLftsYeTbJIz-kbCPxCicpAx8vU=s0
SK-A-1777,"Strand met vissers","Simon de Vlieger","Strand met vissers. In de duinen boven het strand heeft een groep vissers en familie zich verzameld. Op de grond liggen vissen en manden met vis.",1630,1653,"paneel,olieverf","#9B8960, #B5AA8E, #6D5733, #94682E, #493B24, #292014",http://lh3.googleusercontent.com/vEMkC_awyUzRwe9QWZN3sziTk0r2ptXPNB7PX834DhwQ3g4Q1foanhqwKGeBn7JxJvGU5B9fFL_qoxkWF7p50Hc6btg=s0
SK-C-367,"Portretten van drie regentessen van het leprozenhuis in Amsterdam","Ferdinand Bol","Drie regentessen van het Leprozenhuis te Amsterdam, 1668. De geportretteerden zijn van links naar rechts: Clara Abba, vrouw van Jan Lensen, Agatha Munter, vrouw van IJsbrand Valckenier en Joan Corver en Elisabeth van Duynen, weduwe van Dr. Pelgrim ten Grootenhuijs. Ten voeten uit, zittend aan een tafel. De vrouw rechts heeft een voet rustend op een stoof.",1668,1668,"doek,olieverf","#2C2A27, #D6CDAB, #A89774, #7F7355, #6A4C32, #C3B492",http://lh3.googleusercontent.com/SxJqpA2b9NrmjC5GFbGNirvg1-Gh1953A9hSJdv50ZYUVUN3RI_tGBYQGQuJOww-LUkhhGcW_3RhBEPMbGvkSVDr9Q=s0
SK-A-287,"Een kerkinterieur","Pieter Neefs (II)","Een kerkinterieur, op de voorgrond enkele figuren. Verderop in het middenschip wordt een dienst gehouden.",1630,1675,"paneel,olieverf","#17150F, #362E20, #4A432E, #5B563E, #6C6549, #827D5E",http://lh3.googleusercontent.com/7M1dpqAkeFmg6-Lj2MNVjhY6bb8Qmd3WHC7gg0qO8aJEOLUg_JcHTPg6nLqK14bSQtxebwBW3muiMtRL_1U-0Fu1pA=s0
SK-A-1222,"Frederika Sophia Wilhelmina (Wilhelmina; 1751-1820), prinses van Pruisen, in een medaillon, vergezeld van toespelingen op haar huwelijk te Berlijn, 4 oktober 1767, met Willem V, prins van Oranje-Nassau","Friedrich Reclam","Portret van Frederika Sophia Wilhelmina (Wilhelmina; 1751-1820), prinses van Pruisen, in een medaillon, vergezeld van toespelingen op haar huwelijk te Berlijn, 4 oktober 1767, met Willem V, prins van Oranje-Nassau. Het portret wordt gedragen door een engel en vier putti met een brandende toorts, een bloemenkrans en de familiewapens bekroond met twee tortelduiven.",1767,1767,"paneel,olieverf","#1E1A0F, #463B24, #696040, #978358, #B7A06D, #D7BF84",http://lh6.ggpht.com/rIL9AubUlm0g8MkS9F9N-unic3WkbBO3sbc3uDjsBd0DTPmp6g4Rd3ECjslhqHftuj7NN4JuWQ8PIcoYkBEqVYGzTaI=s0
SK-A-3005,"Zomerdag","Johan Hendrik Weissenbruch","Zomerdag of Het Gemaal. Landschap met een rivier leidend naar een watermolen, aan de linkeroever ligt een roeiboot, rechts weilanden.",1870,1903,"paneel,olieverf","#7C6D41, #C7BF89, #9DA786, #4E5430, #898C5D, #2F331F, #EADEAA",http://lh3.googleusercontent.com/zgwyx1g2F61sCp-0O0try6om3oOKL7A61rbwNWTxyYcN_aIy4bl3M89KMVDX65L0bIHr0jdI7NGZqJ_OmnYIIsy-VNQ=s0
SK-A-1975,"Een reuzenradijs","anoniem","Een reuzenradijs, met een gewicht van meer dan zeven en een half pond. Links een inscriptie op een blad papier en een anjer.",1626,1626,"paneel,olieverf","#201F0E, #463F28, #A7A085, #69634D, #908A70, #C5C4B1",http://lh3.ggpht.com/yRT_vsyf0Okfq4r2tnSAkroYWJN9m4kTZYSUgtzuyj4hiU1xgTp_Tm0WNOwOWcnyzVQsqnxbkNz78pfSU04a5a_qIhA=s0
SK-A-1009,"De vadermoorders, ‘Het wil al muizen wat van katten komt’","David Bles","Zo de ouden zongen, piepen de jongen. Interieur waarin de kinderen van een officier soldaatje spelen. Links klampt een meisje zich aan haar vader vast. Een jongen knielt achter een trommel en richt zijn geweer op de vader, hierachter blaast een jongen op zijn bugel en raakt met zijn lans de kroonluchter. Achter de moeder rijdt een meisje op een hobbelpaard. Rechts een dienstmeid met een pijl en boog.",1869,1869,"paneel,olieverf","#282318, #413927, #A38952, #735D37, #BCA771, #D3BE87",http://lh3.googleusercontent.com/7hGFs21hfc-jWAm-PT90t6C7fc2Sqt1lLQ2rt7cQt0IMol2xZ7A8-jLlQIyO967UdA2OpZgLcG17cNKLv77m1vU-bA=s0
SK-A-2187,"Anna de Hooghe (1645-1717). Vierde echtgenote van de schilder","Ludolf Bakhuysen","Portret van Anna de Hooghe, de vierde echtgenote van de schilder Ludolf Bakhuysen. Pendant van SK-A-2186.",1690,1708,"paneel,olieverf","#1A1810, #4C3F24, #7F6B36, #C6B67D, #A89B68, #8C7F4D",http://lh4.ggpht.com/JMHpa1pmCvUmve56V7--f6GSAfzSmtnskT3l88AsxJf7YQlVS5jGIEZg-3vbIekcUq3y_bfCz2r3JpEdgWOGIvqEZTUY=s0
SK-A-487,"Jachtgezelschap bij een fontein","Pieter Wouwerman","Jachtgezelschap bij een fontein. Een jachtpartij van dames en heren te paard, knechten en honden verzamelt zich bij een fontein met een beeld van Diana bij de poort van een buitenhuis.",1660,1682,"doek,olieverf","",http://lh3.ggpht.com/UItfIzAizP00w1WLQHziqHb5bXwOxxVB_yiRC35VqB3uA7OLo_6IRRENsQDswwra8_0-wdYmH5Eruj5uePnJrAINIEA=s0
SK-A-10,"Woelige zee","Ludolf Bakhuysen","Woelige zee met schepen. Vooraan een tjalk, links een oorlogsschip, rechts enige figuren op de oever.",1692,1692,"doek,olieverf","#6F6F6F, #EAEAEA, #C6C6C6, #A1A1A1, #0D0D0D, #323232",http://lh6.ggpht.com/kQWTa_K2RoVzThp1hP8cAerSRf3icfoPXDqun0iWPrnE6LaZ8veko1cBGzXT-tMjtWp8URk8y8eRN7QC8UXKqDtKjXwB=s0
SK-A-1585,"Landschap in Brazilië","Frans Jansz. Post","Landschap in Brazilië met een dorpsgezicht. Rechts een kerk, links op de voorgrond tropische planten (ananas) en dieren (slang, armadillo).",1665,1669,"doek,olieverf","#19170D, #797768, #ACAA9F, #908C7C, #48412C, #362D1D, #5E5A44",http://lh3.googleusercontent.com/iiA74BhHPqZ-xTx53Bt2k5CVztdjCuo2P3qFwarGAUXrJEEF-ePKb_joCH_Cc9iM0VnO1DP19EAv-XH_k9oZR9CwjP7B=s0
SK-A-3378,"Maria met kind, Johannes de Doper en de heilige Clara","anoniem","Ronde voorstelling met Maria met kind, Johannes de Doper en de heilige Clara. Johannes heeft een bakje met water, Clara een lelie.",1520,1520,"paneel,olieverf","#2B271F, #81725E, #080706, #554631, #B29773, #BAB3AA, #DFDCD8",http://lh5.ggpht.com/phScoMBppd0Vjux6FfMZkZfbq2osI2DBUkjpLtlFWza54cndvm0SbNiGOeY6D6n18HlZfyD4aLuWbRbfuSexFeDZ2UGT=s0
SK-A-2214,"Een kapitein","Willem Bartsius","Een kapitein, staande ten voeten uit met een stok in de hand. Op de achtergrond twee soldaten.",1622,1639,"paneel,olieverf","#665938, #302C1B, #917B47, #AD9855, #D3BE65, #E6DA89, #F3EBA6",http://lh3.googleusercontent.com/fUyezsoxeC-DgQrnGPP73hs6wC-Asy62bcav6zcPhPAP-DAw87uBYnNyfBG2APlhsq7wdECxHE8N0iTexzIge8U-pq0=s0
SK-A-1608,"Isaac Sweers (1707-77). Hoofdschout van Amsterdam en bewindhebber van de Verenigde Oostindische Compagnie","Cornelis Troost","Portret van Isaac Sweers (1707-77), hoofdschout van Amsterdam en bewindhebber van de Verenigde Oostindische Compagnie. Kniestuk, staande met de rechterhand in de zij en de linkerhand in de vest gestoken.",1730,1740,"doek,olieverf","#151008, #695136, #512A1D, #A08A6F, #B9AF97, #7F6F59",http://lh3.googleusercontent.com/gQprm9ZRDuAOCbUNmkovgCSgPONUVi21orjE4cgWKChmnKmrP9MWIIO2qxK3hk-T9qZBNcVWAiQF1A5RBhmNWtE8oRA=s0
SK-A-2494,"Zandweg","Théophile de Bock","Landschap met een zandweg tussen geboomte. Links een stapel gekapt hout.",1870,1904,"doek,paneel,olieverf","#2E2D19, #58553A, #C4C5B6, #E6E4D8, #848064, #A6A58E, #0D0E05",http://lh3.googleusercontent.com/vM2jUPWROtkVfZy0pXJO7rDDD-u_8NBWAvc0BBgWa9z5fcrt-jxh6BSO-T9fkQJSSjKaQj0Qz3NaADqAT-ME20K7C-Q=s0
SK-A-2736,"Michiel Adriaensz de Ruyter (1607-1676), luitenant-admiraal","Ferdinand Bol","Portret van Michiel Adriaenszoon de Ruyter, halffiguur staand voor een open gordijn waarachter rechts een vaag zeegezicht. De geportretteerde draagt de Franse orde van St. Michiel. Hij heeft in de rechterhand een commandostaf, achter hem een globe.",1650,1750,"doek,olieverf","#23221F, #614F36, #8B6F47, #A58B5F, #3A312B, #B7A476",http://lh3.googleusercontent.com/6ExJmqUG2Uzvh0I0Fki9EKBSYyp6a3VjHcQXqd4QlooEC90jG1nontqCRKXmzNxuUkvyT5Rmt57dviTQfqnjEOX6MHab=s0
SK-A-458,"Een jonge vrouw met een papegaai","Ary de Vois","Een jonge vrouw zittend met een mand met fruit op schoot onder een boom, geeft een druif aan een papegaai.",1660,1680,"paneel,olieverf","#222016, #5C4426, #A6966C, #817048, #3B5053, #5B767C, #CCBC8F",http://lh5.ggpht.com/KHEw511sNRLfj7GGo2jEoJzYu41OlJBWAX9VKIcHN_dKmCELu3nynZKsk1dUfQb2WjLnszzUtLjGTVGuIM9gGF1WZA=s0
SK-A-380,"Portret van Pieter Jacobsz. Schout, burgemeester van Haarlem","Johannes Cornelisz. Verspronck","Portret van Pieter Jacobsz Schout (1570-1645), burgemeester van Haarlem. Ten halven lijve naar rechts, het gelaat aanziend.",1641,1641,"doek,olieverf","#735D37, #544525, #8D6E40, #B1915C, #9C8351, #232115",http://lh3.googleusercontent.com/jIy6HH8vonCEnC_STPvS2VCFljitUF7UcU3WEV1WTm7htcNSdQJMle31wOOU6tlLc-mM4599gYmsR-ayuAojNddFug=s0
SK-A-30,"De ossendrift","Nicolaes Pietersz. Berchem","De ossendrift. Een herder drijft zijn kudde ossen door een waterplaats. Links een wadende vrouw en een vrouw rijdend op een os.",1656,1656,"paneel,olieverf","#B6A371, #645330, #312817, #423925, #9C8654, #847044, #1F190E",http://lh3.googleusercontent.com/R07YwWT1C2-DyQa4hfmtOvIr2kYRET-NGHUts_9PnMpcdcGiralo9uJw9S_7jholjov2mG7ZoPHAmhWLbHxHIVj-2_RZ=s0
SK-A-4648,"Verheerlijking van Cornelis de Witt, met op de achtergrond de Tocht naar Chatham","Jan de Baen","Verheerlijking van Cornelis de Witt, met op de achtergrond de Tocht naar Chatham (juni 1667). Links een hoorn des overvloeds met symbolen van de welvaart en rijkdom van het land. In de lucht Faam met bazuinen en putti met een lauwerkrans. De Witt is voorgesteld in wapenrusting en met commandostaf als teken van zijn functie als gevolmachtigde van de Staten-Generaal bij de vloot.",1667,1700,"doek,olieverf","#393023, #A09A77, #6A6141, #151211, #F9F9F9, #C7C1A1, #E1DBBA",http://lh3.googleusercontent.com/-ywilwIv_jDaVj8Qtyr_ywlqlutllIoep_VLJw7814OAD4WhbPB4-B2SmEYet75kpmUPrZHgRgGQH_Rk3HByLZwkWnw=s0
SK-A-2528,"Gefantaseerd renaissance paleis","Hendrick Aerts","Architectuurfantasie. Paleis met open galerij met een gezelschap aan een feestmaal, met muzikanten en dansers. Vooraan een man spelend op een luit en een amor met pijl en boog. Links een gezicht in de tuin met een fontein en een dansend paar.",1602,1602,"doek,olieverf","#191610, #4E4528, #3C2B18, #8C8764, #766943, #665936, #AA9E73",http://lh6.ggpht.com/Uxrc93E7sIYAJhoze8xYM2YPm6ak6mQnHdBzKFmvVyMj10GNABmQo4rFrB9ShOcZANBl6UIfeoZunrY8x8M9PiNi4qY=s0
